time,symbol,expiry,strike,option_type,features,label
2026-05-18 08:05:00+00,NIFTY,2026-05-19,23600,PE,"{""pcr_oi"": 1.4780494693062332, ""bs_ce_iv"": 0.20720886838479396, ""bs_pe_iv"": 0.24122240679109558, ""atm_ce_iv"": 20.726895290951656, ""atm_ce_oi"": 8308690.0, ""atm_pe_iv"": 24.121772517766047, ""atm_pe_oi"": 11204635.0, ""atm_ce_ltp"": 132.3, ""atm_pe_ltp"": 121.75, ""bs_ce_vega"": 5.611628388223424, ""bs_pe_vega"": 5.61912868967832, ""delta_skew"": -0.52110352, ""atm_ce_vega"": 5.61108, ""atm_pe_vega"": 5.61855, ""bs_ce_delta"": 0.5427693718921778, ""bs_ce_gamma"": 0.0013530448221398838, ""bs_ce_theta"": -46.67373861646042, ""bs_pe_delta"": -0.46249076250725296, ""bs_pe_gamma"": 0.0011638123223854581, ""bs_pe_theta"": -49.806129947840034, ""index_close"": 23624.15, ""iv_skew_otm"": 1.5943686742753336, ""time_of_day"": -70, ""atm_ce_delta"": 0.54271, ""atm_ce_gamma"": 0.00135, ""atm_ce_theta"": -47.89709, ""atm_pe_delta"": -0.46253, ""atm_pe_theta"": -48.73906, ""index_rsi_14"": 56.98005698005737, ""is_expiry_day"": 0, ""days_to_expiry"": 1, ""gamma_exposure"": 236666.00035000002, ""theta_pressure"": 806.96027, ""index_return_1m"": 0.0004213566413429516, ""index_return_5m"": 0.0001672297440326808, ""atm_ce_oi_change"": 5608395.0, ""atm_option_close"": 131.45, ""atm_pe_oi_change"": 6384235.0, ""index_return_15m"": 0.0007625131586472169, ""index_trend_ma_9"": 2.9944444444481633, ""index_trend_ma_21"": 4.726190476190823, ""index_trend_ma_50"": 10.0470000000023, ""ce_oi_concentration"": 0.2851945828620342, ""pe_oi_concentration"": 0.31196802381125915, ""atm_option_range_15m"": 21.5, ""atm_option_return_1m"": -0.02629629629629638, ""atm_option_return_5m"": 0.04992012779552704, ""index_volatility_15m"": 0.0003834549109255996, ""selected_security_id"": 51359, ""distance_from_max_pain"": 24.150000000001455, ""index_distance_from_vwap"": 151.97987571318663, ""atm_option_volatility_15m"": 0.034535168330399824, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": 0.0005512961373151878, ""pe_iv_slope_across_strikes"": -0.0016987729035814166}",0
2026-05-18 08:05:00+00,BANKNIFTY,2026-05-26,53500,CE,"{""pcr_oi"": 0.7822407310071564, ""bs_ce_iv"": 0.25481496968001954, ""bs_pe_iv"": 0.2406209292608658, ""atm_ce_iv"": 24.97684367224414, ""atm_ce_oi"": 292800.0, ""atm_pe_iv"": 24.529279372530997, ""atm_pe_oi"": 525300.0, ""atm_ce_ltp"": 885.35, ""atm_pe_ltp"": 712.75, ""bs_ce_vega"": 32.12601892805582, ""bs_pe_vega"": 32.11921976134807, ""delta_skew"": -0.5013376859504133, ""atm_ce_vega"": 32.07218, ""atm_pe_vega"": 32.06911, ""bs_ce_delta"": 0.5322741486841325, ""bs_ce_gamma"": 0.00019314778814180736, ""bs_ce_theta"": -54.178883196841475, ""bs_pe_delta"": -0.46670297801939076, ""bs_pe_gamma"": 0.00020449813584726156, ""bs_pe_theta"": -41.929610611160406, ""index_close"": 53547.9, ""iv_skew_otm"": -5.049870678803114, ""time_of_day"": -70, ""atm_ce_delta"": 0.53883, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -55.86482, ""atm_pe_delta"": -0.46082, ""atm_pe_theta"": -40.38154, ""index_rsi_14"": 69.07109496626862, ""is_expiry_day"": 0, ""days_to_expiry"": 8, ""gamma_exposure"": 2935.5015000000003, ""theta_pressure"": 479.73609, ""index_return_1m"": 0.0007288507145540275, ""index_return_5m"": 0.0008261110913825467, ""atm_ce_oi_change"": 128700.0, ""atm_option_close"": 889.15, ""atm_pe_oi_change"": 40740.0, ""index_return_15m"": 0.002281660614682017, ""index_trend_ma_9"": 39.17222222221608, ""index_trend_ma_21"": 61.59761904762854, ""index_trend_ma_50"": 115.01200000000244, ""ce_oi_concentration"": 0.3424849391501233, ""pe_oi_concentration"": 0.2743803224866079, ""atm_option_range_15m"": 101.5, ""atm_option_return_1m"": -0.002076318742985435, ""atm_option_return_5m"": 0.016171428571428545, ""index_volatility_15m"": 0.0004578346259284321, ""selected_security_id"": 67184, ""distance_from_max_pain"": -1452.0999999999985, ""index_distance_from_vwap"": 410.7144449268235, ""atm_option_volatility_15m"": 0.022296817608285783, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005612894646817454, ""pe_iv_slope_across_strikes"": -0.0002217198802642756}",0
2026-05-18 08:05:00+00,BANKNIFTY,2026-05-26,53500,PE,"{""pcr_oi"": 0.7822407310071564, ""bs_ce_iv"": 0.25481496968001954, ""bs_pe_iv"": 0.2406209292608658, ""atm_ce_iv"": 24.97684367224414, ""atm_ce_oi"": 292800.0, ""atm_pe_iv"": 24.529279372530997, ""atm_pe_oi"": 525300.0, ""atm_ce_ltp"": 885.35, ""atm_pe_ltp"": 712.75, ""bs_ce_vega"": 32.12601892805582, ""bs_pe_vega"": 32.11921976134807, ""delta_skew"": -0.5013376859504133, ""atm_ce_vega"": 32.07218, ""atm_pe_vega"": 32.06911, ""bs_ce_delta"": 0.5322741486841325, ""bs_ce_gamma"": 0.00019314778814180736, ""bs_ce_theta"": -54.178883196841475, ""bs_pe_delta"": -0.46670297801939076, ""bs_pe_gamma"": 0.00020449813584726156, ""bs_pe_theta"": -41.929610611160406, ""index_close"": 53547.9, ""iv_skew_otm"": -5.049870678803114, ""time_of_day"": -70, ""atm_ce_delta"": 0.53883, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -55.86482, ""atm_pe_delta"": -0.46082, ""atm_pe_theta"": -40.38154, ""index_rsi_14"": 69.07109496626862, ""is_expiry_day"": 0, ""days_to_expiry"": 8, ""gamma_exposure"": 2935.5015000000003, ""theta_pressure"": 479.73609, ""index_return_1m"": 0.0007288507145540275, ""index_return_5m"": 0.0008261110913825467, ""atm_ce_oi_change"": 128700.0, ""atm_option_close"": 712.0, ""atm_pe_oi_change"": 40740.0, ""index_return_15m"": 0.002281660614682017, ""index_trend_ma_9"": 39.17222222221608, ""index_trend_ma_21"": 61.59761904762854, ""index_trend_ma_50"": 115.01200000000244, ""ce_oi_concentration"": 0.3424849391501233, ""pe_oi_concentration"": 0.2743803224866079, ""atm_option_range_15m"": 67.20000000000005, ""atm_option_return_1m"": 0.0063604240282685515, ""atm_option_return_5m"": 0.0013360523169960558, ""index_volatility_15m"": 0.0004578346259284321, ""selected_security_id"": 67187, ""distance_from_max_pain"": -1452.0999999999985, ""index_distance_from_vwap"": 410.7144449268235, ""atm_option_volatility_15m"": 0.02209088795395196, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005612894646817454, ""pe_iv_slope_across_strikes"": -0.0002217198802642756}",0
2026-05-18 08:04:00+00,NIFTY,2026-05-19,23600,CE,"{""pcr_oi"": 1.4681632827514863, ""bs_ce_iv"": 0.20774376361688932, ""bs_pe_iv"": 0.23901317420636323, ""atm_ce_iv"": 20.19158458233171, ""atm_ce_oi"": 8506745.0, ""atm_pe_iv"": 24.41929856794255, ""atm_pe_oi"": 11021140.0, ""atm_ce_ltp"": 127.3, ""atm_pe_ltp"": 125.2, ""bs_ce_vega"": 5.628073035616011, ""bs_pe_vega"": 5.6311349515313545, ""delta_skew"": -0.51738184, ""atm_ce_vega"": 5.61776, ""atm_pe_vega"": 5.62501, ""bs_ce_delta"": 0.529216754422403, ""bs_ce_gamma"": 0.0013539384542695584, ""bs_ce_theta"": -46.83813586581943, ""bs_pe_delta"": -0.4739031061496387, ""bs_pe_gamma"": 0.0011774467890673446, ""bs_pe_theta"": -49.36652778610592, ""index_close"": 23614.2, ""iv_skew_otm"": 1.6774336702472397, ""time_of_day"": -71, ""atm_ce_delta"": 0.5385, ""atm_ce_gamma"": 0.00139, ""atm_ce_theta"": -46.7519, ""atm_pe_delta"": -0.46723, ""atm_pe_theta"": -49.37913, ""index_rsi_14"": 54.080081094779246, ""is_expiry_day"": 0, ""days_to_expiry"": 1, ""gamma_exposure"": 237798.3023, ""theta_pressure"": 801.24547, ""index_return_1m"": -0.00047195068009565227, ""index_return_5m"": 0.00011011536702308116, ""atm_ce_oi_change"": 5806450.0, ""atm_option_close"": 121.9, ""atm_pe_oi_change"": 6200740.0, ""index_return_15m"": -0.00025613615435904666, ""index_trend_ma_9"": -7.694444444441615, ""index_trend_ma_21"": -4.723809523809905, ""index_trend_ma_50"": 0.9949999999989814, ""ce_oi_concentration"": 0.2863725303407773, ""pe_oi_concentration"": 0.31173948033633714, ""atm_option_range_15m"": 25.0, ""atm_option_return_1m"": 0.02912621359223303, ""atm_option_return_5m"": -0.07860922146636436, ""index_volatility_15m"": 0.00040283216783170686, ""selected_security_id"": 51358, ""distance_from_max_pain"": 14.200000000000728, ""index_distance_from_vwap"": 142.09693756898923, ""atm_option_volatility_15m"": 0.042919421716592125, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": 0.0005567305624636915, ""pe_iv_slope_across_strikes"": -0.0017584046173768604}",0
2026-05-18 08:04:00+00,NIFTY,2026-05-19,23600,PE,"{""pcr_oi"": 1.4681632827514863, ""bs_ce_iv"": 0.20774376361688932, ""bs_pe_iv"": 0.23901317420636323, ""atm_ce_iv"": 20.19158458233171, ""atm_ce_oi"": 8506745.0, ""atm_pe_iv"": 24.41929856794255, ""atm_pe_oi"": 11021140.0, ""atm_ce_ltp"": 127.3, ""atm_pe_ltp"": 125.2, ""bs_ce_vega"": 5.628073035616011, ""bs_pe_vega"": 5.6311349515313545, ""delta_skew"": -0.51738184, ""atm_ce_vega"": 5.61776, ""atm_pe_vega"": 5.62501, ""bs_ce_delta"": 0.529216754422403, ""bs_ce_gamma"": 0.0013539384542695584, ""bs_ce_theta"": -46.83813586581943, ""bs_pe_delta"": -0.4739031061496387, ""bs_pe_gamma"": 0.0011774467890673446, ""bs_pe_theta"": -49.36652778610592, ""index_close"": 23614.2, ""iv_skew_otm"": 1.6774336702472397, ""time_of_day"": -71, ""atm_ce_delta"": 0.5385, ""atm_ce_gamma"": 0.00139, ""atm_ce_theta"": -46.7519, ""atm_pe_delta"": -0.46723, ""atm_pe_theta"": -49.37913, ""index_rsi_14"": 54.080081094779246, ""is_expiry_day"": 0, ""days_to_expiry"": 1, ""gamma_exposure"": 237798.3023, ""theta_pressure"": 801.24547, ""index_return_1m"": -0.00047195068009565227, ""index_return_5m"": 0.00011011536702308116, ""atm_ce_oi_change"": 5806450.0, ""atm_option_close"": 131.45, ""atm_pe_oi_change"": 6200740.0, ""index_return_15m"": -0.00025613615435904666, ""index_trend_ma_9"": -7.694444444441615, ""index_trend_ma_21"": -4.723809523809905, ""index_trend_ma_50"": 0.9949999999989814, ""ce_oi_concentration"": 0.2863725303407773, ""pe_oi_concentration"": 0.31173948033633714, ""atm_option_range_15m"": 21.5, ""atm_option_return_1m"": -0.02629629629629638, ""atm_option_return_5m"": 0.04992012779552704, ""index_volatility_15m"": 0.00040283216783170686, ""selected_security_id"": 51359, ""distance_from_max_pain"": 14.200000000000728, ""index_distance_from_vwap"": 142.09693756898923, ""atm_option_volatility_15m"": 0.034535168330399824, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": 0.0005567305624636915, ""pe_iv_slope_across_strikes"": -0.0017584046173768604}",0
2026-05-18 08:04:00+00,BANKNIFTY,2026-05-26,53500,CE,"{""pcr_oi"": 0.7819233045215991, ""bs_ce_iv"": 0.2567355136042194, ""bs_pe_iv"": 0.23726537635454625, ""atm_ce_iv"": 24.904038944875992, ""atm_ce_oi"": 292380.0, ""atm_pe_iv"": 24.491229039391637, ""atm_pe_oi"": 523620.0, ""atm_ce_ltp"": 870.95, ""atm_pe_ltp"": 720.35, ""bs_ce_vega"": 32.147844500509144, ""bs_pe_vega"": 32.14376533686608, ""delta_skew"": -0.4974257438016529, ""atm_ce_vega"": 32.09251, ""atm_pe_vega"": 32.08767, ""bs_ce_delta"": 0.5246643564690461, ""bs_ce_gamma"": 0.0001920968409996759, ""bs_ce_theta"": -54.506084899276374, ""bs_pe_delta"": -0.47453205345772453, ""bs_pe_gamma"": 0.00020783404658216855, ""bs_pe_theta"": -41.23954712260786, ""index_close"": 53508.9, ""iv_skew_otm"": -5.007505747396625, ""time_of_day"": -71, ""atm_ce_delta"": 0.53445, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -55.68727, ""atm_pe_delta"": -0.4646, ""atm_pe_theta"": -40.27629, ""index_rsi_14"": 65.8387466564769, ""is_expiry_day"": 0, ""days_to_expiry"": 8, ""gamma_exposure"": 2928.0666, ""theta_pressure"": 478.12926000000004, ""index_return_1m"": -0.0004296503580108309, ""index_return_5m"": 0.0007050524394441189, ""atm_ce_oi_change"": 128280.0, ""atm_option_close"": 891.0, ""atm_pe_oi_change"": 39060.0, ""index_return_15m"": 0.000318740144526744, ""index_trend_ma_9"": 3.8222222222248092, ""index_trend_ma_21"": 27.890476190477784, ""index_trend_ma_50"": 82.02000000000407, ""ce_oi_concentration"": 0.3424473482533492, ""pe_oi_concentration"": 0.27445835349387326, ""atm_option_range_15m"": 101.5, ""atm_option_return_1m"": 0.025139504113214087, ""atm_option_return_5m"": 0.043997890913351635, ""index_volatility_15m"": 0.0005515365113860099, ""selected_security_id"": 67184, ""distance_from_max_pain"": -1491.0999999999985, ""index_distance_from_vwap"": 371.90492800532957, ""atm_option_volatility_15m"": 0.026723284789960958, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005615580460159224, ""pe_iv_slope_across_strikes"": -0.0002222853535282777}",0
2026-05-18 08:04:00+00,BANKNIFTY,2026-05-26,53500,PE,"{""pcr_oi"": 0.7819233045215991, ""bs_ce_iv"": 0.2567355136042194, ""bs_pe_iv"": 0.23726537635454625, ""atm_ce_iv"": 24.904038944875992, ""atm_ce_oi"": 292380.0, ""atm_pe_iv"": 24.491229039391637, ""atm_pe_oi"": 523620.0, ""atm_ce_ltp"": 870.95, ""atm_pe_ltp"": 720.35, ""bs_ce_vega"": 32.147844500509144, ""bs_pe_vega"": 32.14376533686608, ""delta_skew"": -0.4974257438016529, ""atm_ce_vega"": 32.09251, ""atm_pe_vega"": 32.08767, ""bs_ce_delta"": 0.5246643564690461, ""bs_ce_gamma"": 0.0001920968409996759, ""bs_ce_theta"": -54.506084899276374, ""bs_pe_delta"": -0.47453205345772453, ""bs_pe_gamma"": 0.00020783404658216855, ""bs_pe_theta"": -41.23954712260786, ""index_close"": 53508.9, ""iv_skew_otm"": -5.007505747396625, ""time_of_day"": -71, ""atm_ce_delta"": 0.53445, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -55.68727, ""atm_pe_delta"": -0.4646, ""atm_pe_theta"": -40.27629, ""index_rsi_14"": 65.8387466564769, ""is_expiry_day"": 0, ""days_to_expiry"": 8, ""gamma_exposure"": 2928.0666, ""theta_pressure"": 478.12926000000004, ""index_return_1m"": -0.0004296503580108309, ""index_return_5m"": 0.0007050524394441189, ""atm_ce_oi_change"": 128280.0, ""atm_option_close"": 707.5, ""atm_pe_oi_change"": 39060.0, ""index_return_15m"": 0.000318740144526744, ""index_trend_ma_9"": 3.8222222222248092, ""index_trend_ma_21"": 27.890476190477784, ""index_trend_ma_50"": 82.02000000000407, ""ce_oi_concentration"": 0.3424473482533492, ""pe_oi_concentration"": 0.27445835349387326, ""atm_option_range_15m"": 69.29999999999995, ""atm_option_return_1m"": -0.018043025676613464, ""atm_option_return_5m"": -0.026822558459422285, ""index_volatility_15m"": 0.0005515365113860099, ""selected_security_id"": 67187, ""distance_from_max_pain"": -1491.0999999999985, ""index_distance_from_vwap"": 371.90492800532957, ""atm_option_volatility_15m"": 0.024433004780405495, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005615580460159224, ""pe_iv_slope_across_strikes"": -0.0002222853535282777}",0
2026-05-18 08:03:00+00,NIFTY,2026-05-19,23650,CE,"{""pcr_oi"": 1.4667385149858085, ""bs_ce_iv"": 0.20641395503392407, ""bs_pe_iv"": 0.23934178936945774, ""atm_ce_iv"": 20.35357882328474, ""atm_ce_oi"": 6236165.0, ""atm_pe_iv"": 24.250863111172897, ""atm_pe_oi"": 4132115.0, ""atm_ce_ltp"": 107.3, ""atm_pe_ltp"": 145.0, ""bs_ce_vega"": 5.6374655609963, ""bs_pe_vega"": 5.640522957530996, ""delta_skew"": -0.46252225806451613, ""atm_ce_vega"": 5.6409, ""atm_pe_vega"": 5.64333, ""bs_ce_delta"": 0.47637064351431624, ""bs_ce_gamma"": 0.0013629245066978017, ""bs_ce_theta"": -46.38516375879235, ""bs_pe_delta"": -0.5196495284421163, ""bs_pe_gamma"": 0.0011760554307969477, ""bs_pe_theta"": -49.29870492476262, ""index_close"": 23625.35, ""iv_skew_otm"": 1.697328134286625, ""time_of_day"": -72, ""atm_ce_delta"": 0.48069, ""atm_ce_gamma"": 0.00138, ""atm_ce_theta"": -46.88922, ""atm_pe_delta"": -0.51535, ""atm_pe_theta"": -48.84235, ""index_rsi_14"": 52.50984251968436, ""is_expiry_day"": 0, ""days_to_expiry"": 1, ""gamma_exposure"": 236992.9172, ""theta_pressure"": 802.31434, ""index_return_1m"": -0.00005925487000969051, ""index_return_5m"": 0.0005738656095680665, ""atm_ce_oi_change"": 4854720.0, ""atm_option_close"": 101.85, ""atm_pe_oi_change"": 1960530.0, ""index_return_15m"": -0.00009099566183478807, ""index_trend_ma_9"": 1.9722222222226264, ""index_trend_ma_21"": 7.009523809523671, ""index_trend_ma_50"": 12.829999999998108, ""ce_oi_concentration"": 0.2869758317952359, ""pe_oi_concentration"": 0.311465400924855, ""atm_option_range_15m"": 35.25, ""atm_option_return_1m"": -0.0538783093358106, ""atm_option_return_5m"": 0.03558718861209965, ""index_volatility_15m"": 0.000391612640015756, ""selected_security_id"": 51364, ""distance_from_max_pain"": 25.349999999998545, ""index_distance_from_vwap"": 153.31927355518928, ""atm_option_volatility_15m"": 0.06671464203317504, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": 0.0005498761245726132, ""pe_iv_slope_across_strikes"": -0.0017614404574361842}",0
2026-05-18 08:03:00+00,NIFTY,2026-05-19,23650,PE,"{""pcr_oi"": 1.4667385149858085, ""bs_ce_iv"": 0.20641395503392407, ""bs_pe_iv"": 0.23934178936945774, ""atm_ce_iv"": 20.35357882328474, ""atm_ce_oi"": 6236165.0, ""atm_pe_iv"": 24.250863111172897, ""atm_pe_oi"": 4132115.0, ""atm_ce_ltp"": 107.3, ""atm_pe_ltp"": 145.0, ""bs_ce_vega"": 5.6374655609963, ""bs_pe_vega"": 5.640522957530996, ""delta_skew"": -0.46252225806451613, ""atm_ce_vega"": 5.6409, ""atm_pe_vega"": 5.64333, ""bs_ce_delta"": 0.47637064351431624, ""bs_ce_gamma"": 0.0013629245066978017, ""bs_ce_theta"": -46.38516375879235, ""bs_pe_delta"": -0.5196495284421163, ""bs_pe_gamma"": 0.0011760554307969477, ""bs_pe_theta"": -49.29870492476262, ""index_close"": 23625.35, ""iv_skew_otm"": 1.697328134286625, ""time_of_day"": -72, ""atm_ce_delta"": 0.48069, ""atm_ce_gamma"": 0.00138, ""atm_ce_theta"": -46.88922, ""atm_pe_delta"": -0.51535, ""atm_pe_theta"": -48.84235, ""index_rsi_14"": 52.50984251968436, ""is_expiry_day"": 0, ""days_to_expiry"": 1, ""gamma_exposure"": 236992.9172, ""theta_pressure"": 802.31434, ""index_return_1m"": -0.00005925487000969051, ""index_return_5m"": 0.0005738656095680665, ""atm_ce_oi_change"": 4854720.0, ""atm_option_close"": 151.25, ""atm_pe_oi_change"": 1960530.0, ""index_return_15m"": -0.00009099566183478807, ""index_trend_ma_9"": 1.9722222222226264, ""index_trend_ma_21"": 7.009523809523671, ""index_trend_ma_50"": 12.829999999998108, ""ce_oi_concentration"": 0.2869758317952359, ""pe_oi_concentration"": 0.311465400924855, ""atm_option_range_15m"": 34.650000000000006, ""atm_option_return_1m"": 0.044544198895027545, ""atm_option_return_5m"": -0.03385499840306618, ""index_volatility_15m"": 0.000391612640015756, ""selected_security_id"": 51365, ""distance_from_max_pain"": 25.349999999998545, ""index_distance_from_vwap"": 153.31927355518928, ""atm_option_volatility_15m"": 0.050552687068622426, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": 0.0005498761245726132, ""pe_iv_slope_across_strikes"": -0.0017614404574361842}",0
2026-05-18 08:03:00+00,BANKNIFTY,2026-05-26,53500,CE,"{""pcr_oi"": 0.7821436074793542, ""bs_ce_iv"": 0.25825828372675463, ""bs_pe_iv"": 0.236092277078292, ""atm_ce_iv"": 25.119219295360583, ""atm_ce_oi"": 294540.0, ""atm_pe_iv"": 24.26038425288504, ""atm_pe_oi"": 524250.0, ""atm_ce_ltp"": 888.0, ""atm_pe_ltp"": 705.75, ""bs_ce_vega"": 32.1394298275526, ""bs_pe_vega"": 32.13146725531628, ""delta_skew"": -0.5004551239669421, ""atm_ce_vega"": 32.07923, ""atm_pe_vega"": 32.07306, ""bs_ce_delta"": 0.529000717419575, ""bs_ce_gamma"": 0.0001907342371873288, ""bs_ce_theta"": -54.82384426601136, ""bs_pe_delta"": -0.4696747279629676, ""bs_pe_gamma"": 0.00020859002025638748, ""bs_pe_theta"": -41.038334278800896, ""index_close"": 53531.9, ""iv_skew_otm"": -4.99831000682925, ""time_of_day"": -72, ""atm_ce_delta"": 0.53798, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -56.12857, ""atm_pe_delta"": -0.46124, ""atm_pe_theta"": -39.85675, ""index_rsi_14"": 56.575274995895995, ""is_expiry_day"": 0, ""days_to_expiry"": 8, ""gamma_exposure"": 2955.2127, ""theta_pressure"": 478.65386, ""index_return_1m"": 0.00019151128561993136, ""index_return_5m"": 0.0011370628245912823, ""atm_ce_oi_change"": 130440.0, ""atm_option_close"": 869.15, ""atm_pe_oi_change"": 39690.0, ""index_return_15m"": 0.0007300041033521847, ""index_trend_ma_9"": 28.0222222222219, ""index_trend_ma_21"": 56.01190476192278, ""index_trend_ma_50"": 110.20200000001205, ""ce_oi_concentration"": 0.3422321702732841, ""pe_oi_concentration"": 0.2744030068165805, ""atm_option_range_15m"": 120.0, ""atm_option_return_1m"": -0.021227477477477504, ""atm_option_return_5m"": 0.03445608188526533, ""index_volatility_15m"": 0.0005375611045024219, ""selected_security_id"": 67184, ""distance_from_max_pain"": -1468.0999999999985, ""index_distance_from_vwap"": 395.0642305220099, ""atm_option_volatility_15m"": 0.02613881381809119, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005617075933691182, ""pe_iv_slope_across_strikes"": -0.00022201997442257564}",0
